"Height","Weight","BMI","probability"
70.7744590703974,192.124847346168,26.9667352260391,0.00756963715526784
71.2159236694709,198.1984641076,27.4753994335364,0.00280447948943364
70.0133653490674,209.526499837126,30.0521123787097,0.00336212248363247
71.4031822207589,198.759792659859,27.4088840304963,0.00226588386934055
69.5520050948319,198.079523654438,28.7884462906817,0.00922914178387959
73.8185345577699,195.290612189727,25.1969794158201,0.00039227981197032
66.99688275225,164.943302997003,25.8358912446573,0.438242207233976
71.4184658930907,179.863902339297,24.7925347465903,0.0296706791970547
65.2793002090043,155.250420694049,25.6141387917756,0.700974424726138
68.2741914742284,184.519391248574,27.8308733289309,0.0509710423073471
72.7653699463424,220.678041465283,29.3026967465368,7.90823590870843e-05
68.0993798003468,183.31265530722,27.7909944792963,0.0595275777578145
68.8967060721692,196.451312291183,29.0975196020875,0.0148047753652494
69.2895099633052,184.595608300273,27.0323833654125,0.0381689278685402
70.5232245234565,207.532838518544,29.337321262752,0.00236482273301464
69.6637252265179,177.200928752348,25.6714593680006,0.0882210494917721
67.5952688079157,163.108002209381,25.0980871240685,0.54318521652636
72.5081203801037,216.218230112735,28.9145852311737,0.000150815418997142
71.2529856038086,204.655493822323,28.3410037305719,0.00148314173959506
71.8091868893668,200.920571219495,27.3944344487969,0.00126031910372591
72.2451654792519,220.901769881142,29.7563438255926,0.000161942117018695
66.5126276609347,196.449860340782,31.2206159130687,0.0291345990083483
66.0290340048182,168.640810039015,27.1951053378159,0.253601587881826
67.577153942735,181.432713008126,27.9327537904459,0.0764927227008024
68.2465686016242,198.658673326418,29.9877473736348,0.0173371245671824
73.8261270026308,237.916735863185,30.690415983055,5.93467775466116e-06
69.8024643604904,173.041255909233,24.9692846549011,0.154357756207436
65.9595777848988,160.683916639879,25.9665725041769,0.542630422679195
71.0790175757451,188.602919070666,26.2460245159139,0.00969111555333097
66.5961965372077,208.345694035109,33.0281029451077,0.0249606139656213
68.9515350928246,193.435118452271,28.605226958092,0.0181328348231802
68.2444617923064,174.10969379062,26.2836744061131,0.167270602451994
72.3168251228452,197.368589249335,26.5336677850473,0.00120130845688012
71.8154204495308,201.620666747742,27.4851166684051,0.00116409619338523
65.2370495188386,181.011973240364,29.9031289682825,0.0586109569036047
70.6405300907292,182.12248597866,25.6598210772842,0.0304490519574583
64.731925597255,177.549263423371,29.7906360259309,0.0638810529602963
67.1035511824075,164.974580682475,25.7587021979209,0.442064114148849
65.1174848880457,165.717112190107,27.4770480901084,0.262239528037463
71.7012340230177,193.094163543063,26.4066822506602,0.00348075125008907
66.8328782059274,180.683886970857,28.440488284866,0.0825385064696455
66.4712752615182,172.773722928412,27.4920815108403,0.177976404427352
69.4115262206039,177.470616229738,25.8977016184013,0.0907468713907868
70.0521774745245,200.818737313254,28.7712616488246,0.00541158130977941
66.7436046519631,167.739775344302,26.4737030956515,0.32030711028076
66.2743291154144,154.395624779233,24.71395559699,0.81697571090061
68.328447992915,177.984728603887,26.802640492481,0.104025256416851
70.0758881952341,183.93885695678,26.335054066384,0.0304944526156202
68.7329881487344,179.2047820686,26.669636557394,0.0843005767070202
67.556051261876,158.567987385418,24.4278336523943,0.736839868000078
66.2536325347937,166.503531642942,26.6687102812697,0.334312917869882
69.1822026805756,171.983677611956,25.2636684880157,0.19925994755425
67.6091049416397,174.36418237859,26.8191406429294,0.165245406395979
69.2927380218867,187.745351863374,27.4910737007268,0.0268447030685766
68.1906840077038,201.48796238061,30.4647041125303,0.0156162080708374
71.6070857988906,204.927012136803,28.09863105947,0.00103256006108681
69.1968575103315,178.685546470181,26.2370277013864,0.0813971680866953
67.2619609790619,164.014427741951,25.4883050714373,0.490153619287681
73.6851933999998,223.270004412371,28.9113171972314,1.67425471088062e-05
69.5372150072948,202.958306269835,29.5100670965405,0.00675088663323638
68.3115598414683,189.391785609949,28.5345276149989,0.0320170661084377
67.7389634664393,178.170555578466,27.299632053213,0.107150813357794
71.7057626011001,223.299335239803,30.5335475129265,0.000309275261668196
63.6322646037867,167.028706658323,29.0024249862529,0.0988798302106422
68.7211984556865,180.46868201187,26.8669489585926,0.072577714638309
66.9493416501869,164.439145622362,25.7935158210651,0.456842248594873
62.7069897353164,149.969618421042,26.8144771897788,0.458236909006122
72.2584089235993,192.910266551722,25.9762529797965,0.00229727589025201
70.9086530626676,201.883998700574,28.2293825775134,0.00254563950929556
67.609843601682,179.868025984495,27.6650881807358,0.0897406327352067
70.8015589556942,196.467724673936,27.5551974806726,0.00461447333070829
69.3047690450735,187.551649491386,27.4531763559551,0.0272758239089823
66.2428983411553,171.69315968571,27.5088410662072,0.191432989350889
67.4921929772739,191.699604784328,29.5877602792183,0.0325974365351478
65.8062482913584,165.850647784905,26.9265592552451,0.322277436393766
71.4437056615428,185.662741323862,25.5737706764344,0.0117363237667929
68.4644058223141,178.281800729884,26.7408543315393,0.0985946172239961
63.98792460498,150.979051250134,25.924989918234,0.696060475396987
71.0018976858456,209.929323430504,29.2773083279316,0.00129719394592476
68.1397241925525,174.157804341493,26.3718229346618,0.1673206692413
68.395400248121,179.878977102334,27.034887803302,0.0825501592806301
68.0962197450165,167.747141247633,25.4335553246558,0.354395977674697
68.1405903559209,183.044660372103,27.7168093032939,0.0607783986950663
68.8600903087433,169.556820782151,25.1407391534466,0.281146110260609
66.1488525422307,173.431672660432,27.866455749272,0.155692985341036
66.2060320529589,180.889554609418,29.0145822892453,0.0756459027334903
67.4321202146878,183.508932854723,28.3740632581521,0.0631290402589126
69.471106031247,205.977910165675,30.0061429650742,0.00606229172061408
70.5158596943462,183.759845192649,25.9821424448023,0.0255767290898574
71.3383760399558,201.954495466668,27.9000537836771,0.00174215794106452
71.0019447673538,216.120094736912,30.1406499799126,0.000954475891803962
66.202347706273,159.390323744187,25.5689635453354,0.622037192262879
72.5433070453887,210.336424661861,28.1007389568542,0.0002315630301605
67.4793517580411,178.618350159953,27.5792354753863,0.102934175696195
65.3504105558103,146.739797635802,24.1573464772414,0.937165497432623
70.8440624208882,195.937014974314,27.4477991079978,0.00472716320981202
69.9384752593112,170.175853813004,24.460400937688,0.226437540978286
64.7398154829922,169.654054121188,28.4589767396798,0.143292305237415
69.3084028803936,198.378693643572,29.0349576320509,0.010421230477025
68.8384628598724,179.907716915983,26.6922643386484,0.0757404779715284
61.9373232676829,147.263686501559,26.9891219672718,0.381539206010282
68.5933355351181,176.984251121287,26.4465320860248,0.113356942742449
65.2185755780772,185.467788373205,30.6565887352292,0.0422076119637063
64.3336481069845,177.49380233889,30.1512129311581,0.0521020647280264
68.7489067017398,169.827477419625,25.2623832628046,0.274066139033797
72.4896554004081,198.581698249799,26.5696053102588,0.000877849750235761
67.2339309182551,203.350339274846,31.6275715739713,0.0212791527088331
67.263604843261,193.217672687431,30.025104145678,0.030913484744076
65.1185042831735,178.134945178843,29.5350863067995,0.0716799459861596
66.2628200381632,162.77958340469,26.0650196169792,0.479978281211309
67.7016796596273,159.286510598869,24.4330714214938,0.713487595245736
65.530695966695,172.114311951227,28.1789870405671,0.15115921382252
69.8689698092041,201.837042594883,29.0690037245886,0.00574087399891768
68.481875364733,170.352329550626,25.5384620509289,0.261022605936768
72.2139633457195,205.389760708631,27.6907283784848,0.000534203522454642
68.1795326940723,169.787768075943,25.6800764329602,0.281527866993466
71.9812065428705,200.437310528735,27.1980818136558,0.00113276169222313
66.0651367327304,178.588954037204,28.7678807909435,0.09094472945548
66.6561641698185,168.014029738329,26.5866039155953,0.307088974660721
67.5994241952902,177.766425839946,27.3502751822729,0.112614249870625
68.245944093831,193.277623999542,29.1760059640848,0.0240927213829102
64.808621440717,162.379540639612,27.1808913399371,0.334437875810882
67.4922182698406,183.383824391458,28.3042449387637,0.0635985875903221
68.1807307068654,181.056095285359,27.38342711325,0.0746881247902902
69.553384902902,210.871798957101,30.6464317337235,0.00474489417219291
66.4022496683603,165.568499073011,26.4003739404297,0.3782205235977
66.5921571146877,196.148449846229,31.0983012992035,0.0292792990607299
71.9358865828482,202.046425151919,27.4509843925062,0.000993506165293189
68.2870417278818,170.413602496365,25.6936386783422,0.261007984236826
69.9554511951638,201.948085296608,29.0131289944075,0.00535478004555931
71.8511291454027,193.386984552842,26.3364964188151,0.00298219614941919
65.7554986406737,179.855689615225,29.2454281041718,0.0754851035879756
67.0318520789828,156.489934998191,24.4862300344234,0.790117673567326
76.7098348578592,235.035418820022,28.0820734533194,2.31535897758242e-08
72.5711213712958,230.560534959742,30.7790532132731,6.90095478834573e-05
69.7288048973671,203.895654986365,29.4836658548115,0.00558788087965448
72.799224004586,218.216396639014,28.9488844716688,8.87582428777721e-05
72.5393540719418,222.667177921523,29.7513577223629,9.78518106269677e-05
72.2947433844169,208.474865890573,28.0438874322703,0.000364785079697079
67.2533248158638,180.779780013772,28.1009037628611,0.082622424562943
75.9444603760016,231.92474850911,28.2717600534879,1.48895747170214e-07
66.3162319187446,170.593858104457,27.2722934279414,0.218928597183105
71.1560534900436,188.271456288347,26.1431990243658,0.00965873631811203
71.1922022869477,196.061529163376,27.1972806668114,0.00359609467009958
72.1975120071642,214.603584170431,28.9461268370361,0.00025037723712698
75.1408214339315,224.12427132956,27.9084017917762,1.44457845506674e-06
64.4115293597211,158.579397323387,26.8730830373932,0.424326213547989
64.7344243580774,166.501114745286,27.9347325455574,0.204169211080965
63.4145871379546,160.140615622405,27.9976195749954,0.203484071155013
67.8486652335686,176.172634254583,26.9062878859002,0.133702350745784
65.9317848288,174.485294666451,28.2206569200841,0.132449868054534
70.9665504363426,193.906498798923,27.069667852571,0.00541062141917684
67.5807472772935,186.991606706801,28.7855205099531,0.0457012430608367
68.589270437901,173.595796099507,25.943274450953,0.173366576127604
70.3247534441504,193.346560303991,27.4864066152209,0.00879989292603986
72.3944804051075,208.436509038226,27.9615236665392,0.000327281341345753
70.8208567145256,206.032977800797,28.8810075688362,0.00198893661603002
65.9033012610258,172.57523095707,27.9358619745589,0.160697033843216
74.7953750218274,232.63540284736,29.2364253757399,1.24403564682513e-06
67.6809190342573,177.24014549544,27.2036736569302,0.119120243920941
67.1559627687305,175.646690214202,27.3822268665042,0.1410376220099
71.7748412248401,212.626102288605,29.0181719769764,0.000474307454389193
64.6652319449664,166.969204009677,28.0732472399375,0.187243233397677
68.1227683623759,196.414415275124,29.7568348463176,0.0205471966570882
66.786927239528,165.431242225646,26.0754948173071,0.407370091598743
66.805849836748,176.565818557689,27.8147780729328,0.124377645481541
67.8860137980274,174.65203471581,26.644709310187,0.159401882827233
69.1735769192432,195.237529301091,28.6867130665483,0.0141414915867075
70.2249233263794,205.684438396274,29.3235698986877,0.00341829769953912
64.8557991775539,158.34144236048,26.4664028851908,0.506940876523192
67.8210932715426,169.081008273884,25.8442069147113,0.304213680734232
63.4402474670865,135.655875865835,23.69773430905,0.982435497960762
71.8484348479039,218.157469450706,29.7121046901875,0.000314204810850909
66.7280736470863,155.899541329016,24.6164609439068,0.79482431262435
71.9683056520603,201.528177430467,27.3559104803705,0.00101777143878547
76.0213474760963,235.926060648678,28.701377632063,8.58728447271022e-08
71.4761012826014,195.392617577504,26.8896031598224,0.00311503999650695
67.3698086448686,176.636163567362,27.3619439548092,0.127590986177111
70.5552437595499,198.460248600108,28.0293412377102,0.00455881430459613
69.8671012814472,185.716910023673,26.7487783440113,0.0266526873887814
67.9475700421625,177.347779818472,27.006969194881,0.116171096964728
74.104558863713,215.759703523821,27.6234829961209,1.76853306193367e-05
69.167836299535,187.02242030157,27.4842091880574,0.0304086975810327
66.557228572704,171.587884316854,27.2329139003264,0.205398600024526
66.7016049901078,172.839809078093,27.3129847791407,0.183181761844627
67.2460649543824,168.280286893893,26.1635966543882,0.320918266989466
69.0513854849974,163.82048892775,24.1557973192778,0.523628685864188
70.6727471767308,190.023434180521,26.748606923028,0.0103676321301955
65.4989951214088,156.869951668729,25.7080088959218,0.65881274307012
65.1872208535622,172.606482559614,28.5581534893268,0.126720459268386
67.5681430060826,169.063982994918,26.0354496657325,0.301659778409396
73.8153856882339,231.374508117238,29.8551786949924,8.03423008719989e-06
71.606564208448,207.250476751691,28.4176276234031,0.000847654440397121
67.724749235945,172.152772178008,26.3886493508181,0.213656927430312
68.231131952185,199.827758022834,30.1778722918231,0.0164808325432014
65.9294217100738,168.090412215803,27.1883193517404,0.262440328861404
71.5484957096636,197.819614833288,27.1685393639172,0.00222199380683273
69.1643811220365,196.892315040706,28.9375479468798,0.0125375651339253
68.5976593239588,180.221780102342,26.9269171441947,0.0765839905712165
71.0575108857852,189.134012435934,26.3358662936944,0.0091545956205743
63.6440595814991,158.422717319974,27.4979085925616,0.294709047461862
71.1824553956369,208.922682655891,28.9892925803555,0.00115263648399634
66.1286731698491,187.141119453372,30.0876007961406,0.0461096734732604
65.0573731150978,157.582431535246,26.1765678812098,0.570881401476809
68.0913743588464,181.644444983884,27.5445621876562,0.070975311323156
70.993143899047,204.746678174754,28.5615649216242,0.00187027786974009
74.2211748776249,231.130189759308,29.4984352616381,3.95499014290244e-06
69.3271181795885,186.258429614423,27.246303803422,0.0311536774751698
64.9313421940842,181.09386963888,30.1990263776616,0.0518223415616972
68.3468423145436,198.920979667801,29.9392994003431,0.0163920922801341
70.9291250844694,203.370463215939,28.4208213840069,0.00220891686194059
61.4778092015939,161.028752141872,29.9546752094514,0.0236947365586591
68.4908127185185,189.806681842181,28.4475461620999,0.0292795382233792
72.0498898708186,200.202828506602,27.1144949480248,0.00109094670260765
72.5216670257767,221.862650308484,29.658323142657,0.000104616055755851
71.233911393331,214.060148220865,29.6592518207986,0.000805997835302381
72.2591151862599,201.70142161741,27.1594914436617,0.000754242878849922
67.5650399045651,187.187093632233,28.8290133404416,0.0450600304602237
72.26760699498,196.527466895855,26.4565896456499,0.00139844844279586
62.6002479975529,151.720703729313,27.2201612788417,0.344538977687435
66.2364372917754,167.297530251137,26.8097987160589,0.306681539890758
69.6504374123688,198.843695964623,28.8178836496145,0.00820674769469125
69.2859214061721,178.789547981921,26.1848497204995,0.0785550237371262
70.7252787373505,193.539252115985,27.2030547796509,0.00665582521796275
68.8286149599904,197.737905022318,29.3460613435791,0.0140416231182647
66.0144282335004,184.461811520982,29.7595726347593,0.0547734228146156
66.4148820603895,155.194771686925,24.7368404478068,0.800233582360733
66.6156243917126,160.991989871194,25.5064498859337,0.585432286146744
68.0348217821036,189.084461735075,28.7204533998053,0.0352989519985232
70.5023980440946,172.985777146208,24.4681183059479,0.130596241848421
69.1577294930868,195.895256857188,28.7965474023067,0.0135482248055057
70.7950226136223,215.74645530523,30.2646860031706,0.00121970074818069
65.1943771233415,166.707373059357,27.5760768277507,0.242050963152183
74.7857143190925,239.464342902696,30.1024272326555,8.22315155634472e-07
71.0669062761598,184.27924583305,25.6530825964125,0.0179056600178753
69.334197785954,199.983890906512,29.2481214095046,0.00921777218732698
69.8992039506227,191.412231132701,27.5437570469822,0.0137676031339004
64.4251937917821,169.109401417791,28.645356938639,0.129384357502789
67.85213069861,194.744522494038,29.7396754275146,0.0247347289553472
67.549069488044,183.266533117893,28.2385488945559,0.0640207363698034
74.7674468449337,210.369908709756,26.4579669902987,1.35769301692844e-05
71.4189459863648,198.042483889936,27.2979129648655,0.00241497804659988
67.1203443862066,172.664090375104,26.945833742299,0.195704295781483
69.8595879120267,197.070856157865,28.3901912026077,0.00827711768813055
68.4308133914105,190.505810039573,28.6024196321106,0.028113639384846
67.9334826070233,184.555483105293,28.1162338686425,0.0540354804512582
68.4953431552723,179.929816647941,26.9636697258036,0.0807248476470283
65.2441434106539,159.50321976539,26.3441590665793,0.511024023600845
70.18535204699,197.884507071155,28.243387276307,0.00624034913205479
71.1041331645307,217.269605198307,30.2139311838045,0.000812168926792813
68.4475785430627,187.907425986628,28.198481303113,0.0351776262318418
65.4205768240508,176.861684237851,29.0538019258922,0.0899936245723069
67.7007881137183,185.148202101777,28.4007627184703,0.0528507648653308
74.2230630621199,223.308040304474,28.4986683552895,7.10818813687574e-06
71.1672458708534,206.942981776074,28.7268718509533,0.00134516629625799
67.2307718899502,171.016940600979,26.6011793281754,0.237397392914919
67.880559193661,175.222847965396,26.7360881969424,0.149121595295228
67.3763754684836,173.310395551927,26.8415306463058,0.185100894451585
68.7612469290256,181.125973501963,26.9334010788991,0.0665702000180026
71.7052725009646,202.609008338003,27.704768323877,0.00116796422842297
69.3809947926619,199.850920048803,29.1892583197249,0.00903771540953175
73.7165276342286,223.514722344292,28.9184057906002,1.56506451008069e-05
69.4533762078207,219.261706666844,31.9575898766528,0.00467124190362596
70.7862898094215,211.216080923481,29.6364809145617,0.00150050622871187
71.7684637369012,200.798982967421,27.4089350709037,0.00132534270989909
69.3434539586165,208.809775337563,30.53077576337,0.0059746253550041
65.2860255086334,161.420081658509,26.6265595894222,0.434252902228311
70.9218444138077,207.835944561795,29.0508316544591,0.0016012269679274
68.5966626863791,180.831237755497,27.0187612392585,0.0713330569603362
68.6037964328568,176.815476209732,26.4132552890572,0.115580292297885
69.4787441197736,194.603768502719,28.3429649614685,0.0127241310635768
65.9308962149966,163.008431653289,26.3651388911133,0.440471179040165
68.5233452979566,173.270657154824,25.9445332254807,0.181667173267999
73.9291241262215,215.620035427178,27.7367737680697,2.30228964331623e-05
71.1979378222303,210.134529042031,29.1447640853441,0.00104821855258961
66.5565868729681,185.042324084993,29.3688500857995,0.0556698772269091
71.7422762291745,187.965355359453,25.6758872302291,0.00688381140424688
69.7448293316538,188.181124848229,27.1988149017504,0.0210887891115416
66.7506541256505,179.542017143198,28.3304192377422,0.091575229648816
69.6924222571513,211.71842896173,30.6468256162545,0.0041148773804324
70.4035168308414,197.692142083456,28.0413328642331,0.00545587925112199
69.0197361098685,186.287991990979,27.493892201939,0.0346466815126758
64.732287155256,166.10607243739,27.8702945448789,0.213371672812752
70.9980744408969,188.811769976897,26.3350335527477,0.00991155969468238
64.4598142530512,161.378773212037,27.306514154433,0.321460163316425
69.749522583002,193.476258831235,27.9603855354146,0.0121651394512406
71.5268488121848,189.282246099829,26.0117546833149,0.00659772066868015
68.327915863972,207.784924645001,31.2907260258508,0.0121231623583839
70.7647201641119,199.323094259304,27.9847857492557,0.00359334871038157
71.4190496341516,209.858256604748,28.9264994236184,0.000847120915917667
69.3904740948909,180.175472763871,26.3083683505567,0.0637407709982701
72.001732217799,196.214414481383,26.6098834388806,0.0018327323906078
69.1914749733353,189.438840351539,27.8202995734376,0.0234955100148878
66.1663632831791,165.514607433147,26.5802922211804,0.36317533047282
67.272142995153,182.39433469242,28.3360149193057,0.0706383820827396
70.9158354035361,189.557637460086,26.5004222331282,0.00946855185463202
69.1198877896665,189.625914076302,27.9054860591961,0.0237474170784159
67.409025871346,170.191325429211,26.3329352476346,0.263705297149784
72.938649040208,216.097454719831,28.5582883606064,8.61748204083073e-05
70.4909286959958,177.067774350773,25.0536506290223,0.0692886162638056
69.0082594618674,196.051188755039,28.9444489406954,0.0144307139652332
66.7621099176273,167.700496231312,26.4528332229894,0.322494941629213
69.1206637294553,179.607870051102,26.4306300629832,0.0736652241292477
73.1262671878997,220.661405093753,29.0119902249877,4.70585199051167e-05
67.4868238954174,164.295241252612,25.3620852671478,0.486619658749041
64.95507833495,156.54478634954,26.0861711634937,0.602789797174752
67.7824890749697,183.681029038066,28.1078243794803,0.0600588417678997
67.662398796047,170.305493490476,26.153621190443,0.263686658675175
66.4763970064683,168.627263912841,26.8281546258278,0.27912107303845
72.9870702010434,209.637974489395,27.6678903782166,0.000145778694597465
69.5632322771984,195.34602697044,28.3820021749056,0.0114056603173367
71.0035601394697,194.322601360166,27.0994838320187,0.00502667549327957
69.9156373621056,219.367916747189,31.5516751443548,0.00292108235933598
71.697141788046,205.161748286445,28.0601933128271,0.000925225268708061
67.6499408575301,178.882633665742,27.4809214569154,0.0995203445226093
68.2955545645253,181.724931465833,27.3922429592413,0.0681632603942742
68.687255673712,203.560333836071,30.334635273769,0.0111706439789982
68.9157716453463,165.155898683434,24.4486450827302,0.461706930618417
68.9608796727544,197.931429550253,29.2622104168519,0.0129747210307304
67.2472352041876,173.284033013291,26.9406229189838,0.184321925675579
68.915863641061,183.947788899966,27.2304061411889,0.046245181240291
65.8385445036175,139.5340469401,22.6317272625601,0.991514977769084
64.6710755478367,160.188531344114,26.9283166273665,0.398908914339356
66.2958977236134,163.60400219191,26.1708943872164,0.448110501844913
67.0975857472015,193.955107443761,30.2890314021095,0.0304762253848884
66.998289732799,189.893342494401,29.7426909774809,0.0391463800171358
70.9619709026438,184.223932043739,25.721285050657,0.0191036196021422
68.4208722048485,190.795542169576,28.6542446299422,0.027532627984561
67.6525275866462,188.200679380904,28.9101993141451,0.040944765545159
75.6201931582543,226.207779869446,27.8118530292792,5.02262561381107e-07
70.549242022249,197.879373104868,27.9520570949759,0.00483086838551696
68.8908389093416,190.51348690364,28.222841203815,0.0239063892343798
68.2845319195117,176.24658343627,26.5750436474691,0.128681875386932
64.9950782592052,177.727094498411,29.5794879788692,0.070737860670147
65.5757715426728,173.691592194197,28.3981423105159,0.129923701341429
69.3060882402712,210.463687540605,30.8057902530411,0.00586116424723851
65.7047154221532,170.100563318173,27.7019682799824,0.19833987522869
67.8039910102957,173.459891805983,26.5269005359898,0.183551926523694
69.2161473119131,184.936690322645,27.1397716996932,0.0376339381779865
68.015006008896,194.286945947274,29.5278681579019,0.0242346559817998
61.9269489433641,149.149684837724,27.3439295343766,0.287711933625511
67.2663627155588,192.4707695606,29.9065865168655,0.0322775735314075
67.6768218539142,179.750807982436,27.5923628634957,0.0905324084593
69.9709036159667,202.863293032098,29.1317422697001,0.00498054963948716
65.3134615369232,163.357331518913,26.9234791703428,0.361355567917556
71.9060054405707,217.027714643657,29.5109250911458,0.000309918411499222
66.2339040421843,183.16123245569,29.3542373264225,0.0626476283060473
65.814942824229,166.583610507509,27.0384135998796,0.299079915880775
72.8449478550183,205.250889151117,27.1946908885035,0.000274805129734125
70.9494434526129,189.703088823966,26.4956372478396,0.0091011389723615
71.3438076277468,218.58633639737,30.193148032493,0.000580038516505739
71.0556641579506,203.139433025567,28.287514053474,0.00201479048710204
61.9255472947778,139.905070315411,25.6502557729581,0.778920760665089
68.7624575579021,196.293805874861,29.1878273551921,0.0159390789596378
67.5839414255894,179.937011167166,27.6969166379607,0.0892043400863771
67.3616946688862,164.145922397398,25.4332606909012,0.488533192276572
65.8791565562673,168.174864370716,27.2435048601501,0.256677210372623
68.6947621511413,189.742541903603,28.2693237186839,0.0275307522254232
69.5348615536043,195.17039149894,28.3796279565478,0.0117600794209644
66.6346908282865,190.467958779164,30.1591506436215,0.0384098560817159
69.8099015736912,204.426598301005,29.4918016017504,0.00510572564982128
68.6798736853237,196.151622823601,29.2368704326886,0.0167029019244675
71.615178750348,209.670773879197,28.7425761537117,0.000696704261127217
69.6897953335489,190.933400489868,27.6402191596933,0.0161182614388278
70.9010863653248,197.944832362141,27.6844781932299,0.00368940924574265
68.005813992332,186.78033784958,28.3946829105688,0.0433500336230404
70.6157439783607,188.663832117765,26.6001157555322,0.0126841687403679
71.5711941575576,176.376642766115,24.2081999609055,0.0499551151093201
73.0128632629827,209.329483369428,27.6076597992061,0.000145855692221248
60.748117867457,136.167865724177,25.9422075554911,0.654395898698479
69.082119625473,190.935182500985,28.1288906573329,0.0213030731515549
69.3387376279613,191.445654280964,27.995717613149,0.0181433132857536
67.7571377115653,184.938229910773,28.3213888144976,0.053479888266149
76.0270818630512,232.313470969478,28.2576280300853,1.2184635123552e-07
72.2276161601432,201.778853950381,27.1936210520968,0.000771169403785607
68.9210413450252,188.328807061518,27.8747542431817,0.0290705508714727
65.334927680754,174.655697250193,28.7666891530232,0.108462063549637
65.932403451767,183.943338755166,29.7498104642846,0.056135946222849
70.4666893102283,187.5174420175,26.55045007373,0.0159182276763673
73.181043621139,213.847452872237,28.074035041186,7.58904564238262e-05
68.550879686478,175.219518795655,26.2152722189027,0.141966695719667
68.5294082502857,169.544805445436,25.3821541859339,0.286943727193278
63.5964554204545,144.591922421247,25.1348422322686,0.870041808001028
67.1442412277953,175.679190176701,27.396856382132,0.140442991975692
70.8163706158515,197.198401561075,27.6461088206074,0.00423823609820667
73.530284807779,222.925916699257,28.9885183188703,2.18469221060478e-05
